ds,yhat,관광지명
2025-08-01,0.01996125002601366,삼락생태공원
2025-09-01,0.019312413660248638,삼락생태공원
2025-10-01,0.020253904053090674,삼락생태공원
2025-11-01,0.019762709913946765,삼락생태공원
2025-12-01,0.017930791980462046,삼락생태공원
2025-01-01,0.0,사상인디스테이션
2025-02-01,0.0,사상인디스테이션
2025-03-01,0.1102765600424524,사상인디스테이션
2025-04-01,0.09475057248878407,사상인디스테이션
2025-05-01,0.11922945421076764,사상인디스테이션
2025-06-01,0.12940591505288296,사상인디스테이션
2025-07-01,0.2568805675757593,사상인디스테이션
2025-08-01,0.18821998953996963,사상인디스테이션
2025-09-01,0.16133614011900854,사상인디스테이션
2025-10-01,0.18832512125054054,사상인디스테이션
2025-11-01,0.19691539389494503,사상인디스테이션
2025-12-01,0.0912445647621825,사상인디스테이션
2025-01-01,1.0606370858069458,감천문화마을
2025-02-01,1.1540414907488934,감천문화마을
2025-03-01,0.8517879472269239,감천문화마을
2025-04-01,0.9187208663276866,감천문화마을
2025-05-01,0.8897820013818873,감천문화마을
2025-06-01,0.8806858293580517,감천문화마을
2025-07-01,0.8817614976642726,감천문화마을
2025-08-01,0.8986568146041152,감천문화마을
2025-09-01,0.863595713863163,감천문화마을
2025-10-01,0.928841739052197,감천문화마을
2025-11-01,0.8808867493309411,감천문화마을
2025-12-01,0.888572095245297,감천문화마을
2025-01-01,0.6772095508171491,부네치아
2025-02-01,0.8816103925791371,부네치아
2025-03-01,0.832437387985559,부네치아
2025-04-01,0.8583469500352859,부네치아
2025-05-01,0.8110108007295251,부네치아
2025-06-01,0.7552759677749398,부네치아
2025-07-01,0.7606374648244979,부네치아
2025-08-01,0.670662305722321,부네치아
2025-09-01,0.6440029984599488,부네치아
2025-10-01,0.7142701198706262,부네치아
2025-11-01,0.7111511287796236,부네치아
2025-12-01,0.6843594353632578,부네치아
2025-01-01,0.36248593451911887,아미산전망대
2025-02-01,0.6957316709080854,아미산전망대
2025-03-01,0.6317934731187602,아미산전망대
2025-04-01,0.5482358120297227,아미산전망대
2025-05-01,0.44049570404438804,아미산전망대
2025-06-01,0.30996927512271916,아미산전망대
2025-07-01,0.13094847403550552,아미산전망대
2025-08-01,0.11663371607853634,아미산전망대
2025-09-01,0.3229150938629697,아미산전망대
2025-10-01,0.38469461918406395,아미산전망대
2025-11-01,0.5073589157048444,아미산전망대
2025-12-01,0.5943136462732558,아미산전망대
2025-01-01,0.0864742722665803,다대포해수욕장
2025-02-01,0.13159950244411275,다대포해수욕장
2025-03-01,0.1434848625037685,다대포해수욕장
2025-04-01,0.13966957723297327,다대포해수욕장
2025-05-01,0.1241602559480684,다대포해수욕장
2025-06-01,0.12073031866686915,다대포해수욕장
2025-07-01,0.13884397212523616,다대포해수욕장
2025-08-01,0.12057081358047725,다대포해수욕장
2025-09-01,0.1166815341102049,다대포해수욕장
2025-10-01,0.13185656586376038,다대포해수욕장
2025-11-01,0.1440471096359165,다대포해수욕장
2025-12-01,0.133927572027762,다대포해수욕장
2025-01-01,0.45558812828510764,다대포낙조분수
2025-02-01,0.2985441553909936,다대포낙조분수
2025-03-01,0.38058551279163894,다대포낙조분수
2025-04-01,0.5825929820751408,다대포낙조분수
2025-05-01,0.6743645165646389,다대포낙조분수
2025-06-01,0.6462548522455565,다대포낙조분수
2025-07-01,0.5406037755625596,다대포낙조분수
2025-08-01,0.5850459994930131,다대포낙조분수
2025-09-01,0.6820507131241241,다대포낙조분수
2025-10-01,0.5273744552076545,다대포낙조분수
2025-11-01,0.3169664983952443,다대포낙조분수
2025-12-01,0.35002357478073826,다대포낙조분수
2025-01-01,0.34993837955639057,을숙도
2025-02-01,0.2571782212494733,을숙도
2025-03-01,0.5354057323520385,을숙도
2025-04-01,0.5319651619543938,을숙도
2025-05-01,0.4911870073785424,을숙도
2025-06-01,0.41246643244148085,을숙도
2025-07-01,0.3693978416485206,을숙도
2025-08-01,0.34438012964946096,을숙도
2025-09-01,0.4945490865728285,을숙도
2025-10-01,0.5075742002827263,을숙도
2025-11-01,0.48990983826735873,을숙도
2025-12-01,0.3827531849296232,을숙도
2025-01-01,0.24465074735057415,낙동강에코센터
2025-02-01,0.05973676054717758,낙동강에코센터
2025-03-01,0.23447901469487145,낙동강에코센터
2025-04-01,0.3213743763175215,낙동강에코센터
2025-05-01,0.48427711535984785,낙동강에코센터
2025-06-01,0.4319132454718261,낙동강에코센터
2025-07-01,0.31104323187035376,낙동강에코센터
2025-08-01,0.2323317678920667,낙동강에코센터
2025-09-01,0.352373684852968,낙동강에코센터
2025-10-01,0.36960570109673974,낙동강에코센터
2025-11-01,0.6075413588158083,낙동강에코센터
2025-12-01,0.5242913850717168,낙동강에코센터
2025-01-01,0.18370295576258777,송도해수욕장
2025-02-01,0.2286632236384509,송도해수욕장
2025-03-01,0.19860567946672714,송도해수욕장
2025-04-01,0.2295462384685752,송도해수욕장
2025-05-01,0.2362145660069744,송도해수욕장
2025-06-01,0.24330013472585907,송도해수욕장
2025-07-01,0.290587577768473,송도해수욕장
2025-08-01,0.28962634015744965,송도해수욕장
2025-09-01,0.23812773885925592,송도해수욕장
2025-10-01,0.24344284464189042,송도해수욕장
2025-11-01,0.24548211662298175,송도해수욕장
2025-12-01,0.22455876683920453,송도해수욕장
2025-01-01,4.987247119543108,송도용궁구름다리
2025-02-01,3.2522498599497114,송도용궁구름다리
2025-03-01,4.54369320502232,송도용궁구름다리
2025-04-01,4.220108487666632,송도용궁구름다리
2025-05-01,3.631148495077181,송도용궁구름다리
2025-06-01,2.755650674838518,송도용궁구름다리
2025-07-01,1.8235480183445445,송도용궁구름다리
2025-08-01,1.4112348607371343,송도용궁구름다리
2025-09-01,2.8830401531184626,송도용궁구름다리
2025-10-01,2.9921683236166507,송도용궁구름다리
2025-11-01,3.264729554456272,송도용궁구름다리
2025-12-01,3.9254213156818043,송도용궁구름다리
2025-01-01,0.0010438862113773865,남항대교
2025-02-01,0.0029223454525421086,남항대교
2025-03-01,0.0028871355391319148,남항대교
2025-04-01,0.0027489936357213817,남항대교
2025-05-01,0.002456918497829374,남항대교
2025-06-01,0.0019477521911536288,남항대교
2025-07-01,0.0014608566057268697,남항대교
2025-08-01,0.0010029206624704488,남항대교
2025-09-01,0.002080158522056698,남항대교
2025-10-01,0.003093534573884357,남항대교
2025-11-01,0.002873227033854,남항대교
2025-12-01,0.0022315791511924436,남항대교
2025-01-01,0.028163240612323753,석당박물관
2025-02-01,0.19358869910893972,석당박물관
2025-03-01,0.19280727301788245,석당박물관
2025-04-01,0.22024375266184265,석당박물관
2025-05-01,0.20762368080911722,석당박물관
2025-06-01,0.16569085985796836,석당박물관
2025-07-01,0.15985423382125374,석당박물관
2025-08-01,0.15016531961544247,석당박물관
2025-09-01,0.21063997761037334,석당박물관
2025-10-01,0.22500653638385815,석당박물관
2025-11-01,0.23554583080784874,석당박물관
2025-12-01,0.1838270234663203,석당박물관
2025-01-01,0.020370425635308408,구덕운동장
2025-02-01,0.02172367062486583,구덕운동장
2025-03-01,0.03357120333472394,구덕운동장
2025-04-01,0.035370280132298475,구덕운동장
2025-05-01,0.03402765138844907,구덕운동장
2025-06-01,0.03462384773570918,구덕운동장
2025-07-01,0.03300252531526077,구덕운동장
2025-08-01,0.02666985027970909,구덕운동장
2025-09-01,0.03713113575170589,구덕운동장
2025-10-01,0.038241583868319245,구덕운동장
2025-11-01,0.03908936113512781,구덕운동장
2025-12-01,0.03793530108294258,구덕운동장
2025-01-01,0.03936841616298803,구덕야영장
2025-02-01,0.053011107136340524,구덕야영장
2025-03-01,0.07202598918197002,구덕야영장
2025-04-01,0.07590409840693951,구덕야영장
2025-05-01,0.0725709063618366,구덕야영장
2025-06-01,0.0741927226466529,구덕야영장
2025-07-01,0.06499676560625589,구덕야영장
2025-08-01,0.05016341691375978,구덕야영장
2025-09-01,0.07031837741986346,구덕야영장
2025-10-01,0.07478770484795645,구덕야영장
2025-11-01,0.06982326612670389,구덕야영장
2025-12-01,0.06912888231923406,구덕야영장
2025-01-01,0.002376842823041679,광안대교
2025-02-01,0.006100463757905,광안대교
2025-03-01,0.00524128459205236,광안대교
2025-04-01,0.006173593335952941,광안대교
2025-05-01,0.005591899953189557,광안대교
2025-06-01,0.005985367465027353,광안대교
2025-07-01,0.006585404394582407,광안대교
2025-08-01,0.005799362546246356,광안대교
2025-09-01,0.006093796704898861,광안대교
2025-10-01,0.006364374672213308,광안대교
2025-11-01,0.006738460543373902,광안대교
2025-12-01,0.0065030567147982225,광안대교
2025-01-01,0.0071641861123740635,광안리SUPZONE
2025-02-01,0.003203615642567434,광안리SUPZONE
2025-03-01,0.001544680495435742,광안리SUPZONE
2025-04-01,0.0021936932744777643,광안리SUPZONE
2025-05-01,0.0022411437627771805,광안리SUPZONE
2025-06-01,0.002256947124864163,광안리SUPZONE
2025-07-01,0.00910827826679232,광안리SUPZONE
2025-08-01,0.004431583491156005,광안리SUPZONE
2025-09-01,0.0011312249773514937,광안리SUPZONE
2025-10-01,0.0012112747140916283,광안리SUPZONE
2025-11-01,0.0003468501539947973,광안리SUPZONE
2025-12-01,0.00019429255432795874,광안리SUPZONE
2025-01-01,0.31084683605800795,태종대
2025-02-01,0.39034568662641655,태종대
2025-03-01,0.41147138897994,태종대
2025-04-01,0.43153153470819966,태종대
2025-05-01,0.4147335171715282,태종대
2025-06-01,0.41279751381711977,태종대
2025-07-01,0.37052709982953863,태종대
2025-08-01,0.33745023501571536,태종대
2025-09-01,0.3593745257483827,태종대
2025-10-01,0.40656903082803436,태종대
2025-11-01,0.4543114779298074,태종대
2025-12-01,0.3929607631846716,태종대
2025-01-01,0.19147996463812245,국립해양박물관
2025-02-01,0.08853742681292466,국립해양박물관
2025-03-01,0.14679969229889306,국립해양박물관
2025-04-01,0.15075875210142398,국립해양박물관
2025-05-01,0.1518785896846926,국립해양박물관
2025-06-01,0.13949674768109435,국립해양박물관
2025-07-01,0.15317840412866382,국립해양박물관
2025-08-01,0.1557418213302682,국립해양박물관
2025-09-01,0.17066477286192142,국립해양박물관
2025-10-01,0.14554432313172277,국립해양박물관
2025-11-01,0.1340292239325471,국립해양박물관
2025-12-01,0.14390415150947714,국립해양박물관
2025-01-01,0.0,아미르공원
2025-02-01,0.007408144147241867,아미르공원
2025-03-01,0.011083247808441313,아미르공원
2025-04-01,0.0097324511807563,아미르공원
2025-05-01,0.01766538680968277,아미르공원
2025-06-01,0.006093545903159634,아미르공원
2025-07-01,0.00563184606360173,아미르공원
2025-08-01,0.005259244070389761,아미르공원
2025-09-01,0.006106601149849691,아미르공원
2025-10-01,0.04131090934939577,아미르공원
2025-11-01,0.011923216668499381,아미르공원
2025-12-01,0.0011021719938145852,아미르공원
2025-01-01,2.531311628112051,흰여울문화마을
2025-02-01,3.3216130113619937,흰여울문화마을
2025-03-01,3.279782652995758,흰여울문화마을
2025-04-01,3.3367888016533507,흰여울문화마을
2025-05-01,3.1158370556771993,흰여울문화마을
2025-06-01,3.0678689454141037,흰여울문화마을
2025-07-01,3.1689737451447075,흰여울문화마을
2025-08-01,2.7932724165171625,흰여울문화마을
2025-09-01,2.9392790935340556,흰여울문화마을
2025-10-01,3.1741008714836205,흰여울문화마을
2025-11-01,3.18505959790932,흰여울문화마을
2025-12-01,3.157834405602033,흰여울문화마을
2025-01-01,0.0059753492934792535,절영해안산책로
2025-02-01,0.005508295072220882,절영해안산책로
2025-03-01,0.007557590410460597,절영해안산책로
2025-04-01,0.008341528467615371,절영해안산책로
2025-05-01,0.010555229157289191,절영해안산책로
2025-06-01,0.007501402181176077,절영해안산책로
2025-07-01,0.006612011884400099,절영해안산책로
2025-08-01,0.005745012682069555,절영해안산책로
2025-09-01,0.007724915378906473,절영해안산책로
2025-10-01,0.00828234171373442,절영해안산책로
2025-11-01,0.006218986673726648,절영해안산책로
2025-12-01,0.0045547396746670145,절영해안산책로
2025-01-01,0.02606714840058853,영도대교
2025-02-01,0.040762340867985,영도대교
2025-03-01,0.033845393238484754,영도대교
2025-04-01,0.04026165968197597,영도대교
2025-05-01,0.034725022939339975,영도대교
2025-06-01,0.03352457632658519,영도대교
2025-07-01,0.03569048530141809,영도대교
2025-08-01,0.03408620966813154,영도대교
2025-09-01,0.03213697659316503,영도대교
2025-10-01,0.03351508258525208,영도대교
2025-11-01,0.033506545940275474,영도대교
2025-12-01,0.032351587787847115,영도대교
2025-01-01,0.07004059694198816,깡깡이예술마을
2025-02-01,0.09303073181416097,깡깡이예술마을
2025-03-01,0.07233242390212555,깡깡이예술마을
2025-04-01,0.06720743669371962,깡깡이예술마을
2025-05-01,0.06306725247664034,깡깡이예술마을
2025-06-01,0.060163944497072526,깡깡이예술마을
2025-07-01,0.059490183524053095,깡깡이예술마을
2025-08-01,0.0481862197196839,깡깡이예술마을
2025-09-01,0.05832941444010155,깡깡이예술마을
2025-10-01,0.06504694386045902,깡깡이예술마을
2025-11-01,0.06715414771315585,깡깡이예술마을
2025-12-01,0.06986593143170454,깡깡이예술마을
2025-01-01,0.07053190937931396,용두산공원
2025-02-01,0.12859359408186688,용두산공원
2025-03-01,0.19396790507149445,용두산공원
2025-04-01,0.21169126763730695,용두산공원
2025-05-01,0.18761827374703868,용두산공원
2025-06-01,0.1597734961845651,용두산공원
2025-07-01,0.1448430795147118,용두산공원
2025-08-01,0.13185857111509197,용두산공원
2025-09-01,0.19595832605791957,용두산공원
2025-10-01,0.20503620987834129,용두산공원
2025-11-01,0.2086814284814086,용두산공원
2025-12-01,0.18887540873791284,용두산공원
2025-01-01,0.16493094687815527,자갈치시장
2025-02-01,0.22816481584236095,자갈치시장
2025-03-01,0.24164135897790007,자갈치시장
2025-04-01,0.2594955037091504,자갈치시장
2025-05-01,0.22089514991753387,자갈치시장
2025-06-01,0.24916417691684956,자갈치시장
2025-07-01,0.23859017399619986,자갈치시장
2025-08-01,0.20482597896914329,자갈치시장
2025-09-01,0.22533248802266054,자갈치시장
2025-10-01,0.26122195482143823,자갈치시장
2025-11-01,0.23932590760522718,자갈치시장
2025-12-01,0.21812017297194297,자갈치시장
2025-01-01,0.3850719761971178,국제시장
2025-02-01,0.28776278678692174,국제시장
2025-03-01,0.30761864439826225,국제시장
2025-04-01,0.27703999827754455,국제시장
2025-05-01,0.27812137450762375,국제시장
2025-06-01,0.25973837817658,국제시장
2025-07-01,0.2875915171926583,국제시장
2025-08-01,0.279025164329809,국제시장
2025-09-01,0.2807679309171844,국제시장
2025-10-01,0.26521624781193853,국제시장
2025-11-01,0.27739029612526717,국제시장
2025-12-01,0.3427873568069012,국제시장
2025-01-01,0.02379611293500849,비프광장
2025-02-01,0.05506365422411201,비프광장
2025-03-01,0.05616109267626266,비프광장
2025-04-01,0.059021051240233026,비프광장
2025-05-01,0.054453332741981185,비프광장
2025-06-01,0.0486263575474817,비프광장
2025-07-01,0.05194521916053554,비프광장
2025-08-01,0.0410876419173288,비프광장
2025-09-01,0.04421544084702056,비프광장
2025-10-01,0.0683364828234839,비프광장
2025-11-01,0.05112505752044947,비프광장
2025-12-01,0.04680882834574424,비프광장
2025-01-01,0.12946931585747312,보수동책방골목
2025-02-01,0.36141044469077444,보수동책방골목
2025-03-01,0.3273302463560798,보수동책방골목
2025-04-01,0.3222948135869395,보수동책방골목
2025-05-01,0.30071637701357296,보수동책방골목
2025-06-01,0.28545584006788743,보수동책방골목
2025-07-01,0.3035319723858434,보수동책방골목
2025-08-01,0.2387255750295329,보수동책방골목
2025-09-01,0.2929302780524805,보수동책방골목
2025-10-01,0.33457607345728096,보수동책방골목
2025-11-01,0.2983336091062861,보수동책방골목
2025-12-01,0.26062206561728163,보수동책방골목
2025-01-01,0.02858302011738198,누리마루
2025-02-01,0.020354130542148657,누리마루
2025-03-01,0.12451215342587725,누리마루
2025-04-01,0.13773383652362495,누리마루
2025-05-01,0.0979140052058384,누리마루
2025-06-01,0.08529020621828833,누리마루
2025-07-01,0.0535739760466022,누리마루
2025-08-01,0.04794285825127262,누리마루
2025-09-01,0.10909712225728434,누리마루
2025-10-01,0.1480507123122332,누리마루
2025-11-01,0.17026247828474955,누리마루
2025-12-01,0.12335013244745266,누리마루
2025-01-01,0.5930562461482974,더베이101
2025-02-01,0.6878950296126118,더베이101
2025-03-01,0.7099685432759124,더베이101
2025-04-01,0.7379569147506345,더베이101
2025-05-01,0.695486785571347,더베이101
2025-06-01,0.8014209269262986,더베이101
2025-07-01,0.7761493399107138,더베이101
2025-08-01,0.7329358335191895,더베이101
2025-09-01,0.7622345557283218,더베이101
2025-10-01,0.7658653035175329,더베이101
2025-11-01,0.8271622655442762,더베이101
2025-12-01,0.8099510468165981,더베이101
2025-01-01,0.00016416067435781612,해운대해수욕장
2025-02-01,0.05936476030904704,해운대해수욕장
2025-03-01,0.06651260272126991,해운대해수욕장
2025-04-01,0.0947453312295521,해운대해수욕장
2025-05-01,0.14855765444513372,해운대해수욕장
2025-06-01,0.19107266759420094,해운대해수욕장
2025-07-01,0.24881945056576094,해운대해수욕장
2025-08-01,0.26461337099803406,해운대해수욕장
2025-09-01,0.12779251064510017,해운대해수욕장
2025-10-01,0.10853329951315628,해운대해수욕장
2025-11-01,0.1032482622515021,해운대해수욕장
2025-12-01,0.11586698867011909,해운대해수욕장
2025-01-01,1.4354853990938015,해운대블루라인파크
2025-02-01,1.6954431375859629,해운대블루라인파크
2025-03-01,1.7270283447771215,해운대블루라인파크
2025-04-01,1.8222401218412256,해운대블루라인파크
2025-05-01,1.5352126322019226,해운대블루라인파크
2025-06-01,1.4103818021050702,해운대블루라인파크
2025-07-01,1.3731084500779844,해운대블루라인파크
2025-08-01,1.2213310949366605,해운대블루라인파크
2025-09-01,1.5662349500639245,해운대블루라인파크
2025-10-01,1.6640878992512227,해운대블루라인파크
2025-11-01,1.7724315297686528,해운대블루라인파크
2025-12-01,1.7720440381582596,해운대블루라인파크
2025-01-01,0.20442066539828876,벡스코
2025-02-01,0.3550581990641101,벡스코
2025-03-01,0.2786504268419225,벡스코
2025-04-01,0.288042521639494,벡스코
2025-05-01,0.24843267792684828,벡스코
2025-06-01,0.2649088745230711,벡스코
2025-07-01,0.2698384415051256,벡스코
2025-08-01,0.242589565694025,벡스코
2025-09-01,0.27602952112102425,벡스코
2025-10-01,0.2800818823690853,벡스코
2025-11-01,0.30702009588639556,벡스코
2025-12-01,0.2527208148297424,벡스코
2025-01-01,0.7868239410178222,영화의전당
2025-02-01,0.29394057327528733,영화의전당
2025-03-01,0.5316656385541803,영화의전당
2025-04-01,0.5751606110173111,영화의전당
2025-05-01,0.6300088061356037,영화의전당
2025-06-01,0.5705396963635182,영화의전당
2025-07-01,0.6462140672679276,영화의전당
2025-08-01,0.6477573831899239,영화의전당
2025-09-01,0.5375110560840619,영화의전당
2025-10-01,0.5762431111342187,영화의전당
2025-11-01,0.511490842994891,영화의전당
2025-12-01,0.6541946695288076,영화의전당
2025-01-01,0.04210769767476623,장산
2025-02-01,0.03816799213050722,장산
2025-03-01,0.03491729343701039,장산
2025-04-01,0.04182758430073731,장산
2025-05-01,0.03911767397737269,장산
2025-06-01,0.03383208285483857,장산
2025-07-01,0.03791721682218748,장산
2025-08-01,0.03622166213415033,장산
2025-09-01,0.037197808171422896,장산
2025-10-01,0.03646154359092505,장산
2025-11-01,0.03193122256869813,장산
2025-12-01,0.027974648907187254,장산
2025-01-01,0.01715060852312685,송정해수욕장
2025-02-01,0.01752187258099982,송정해수욕장
2025-03-01,0.01621814864091274,송정해수욕장
2025-04-01,0.016981421035592328,송정해수욕장
2025-05-01,0.01671002990280051,송정해수욕장
2025-06-01,0.01667254539547382,송정해수욕장
2025-07-01,0.017795400438064733,송정해수욕장
2025-08-01,0.017623941601809353,송정해수욕장
2025-09-01,0.01621263594802599,송정해수욕장
2025-10-01,0.016363486583374148,송정해수욕장
2025-11-01,0.01623831206265491,송정해수욕장
2025-12-01,0.015888960129900157,송정해수욕장
